URL,Drug
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Gralise (gabapentin); Abbott Laboratories;
                    For the treatment of postherpetic neuralgia, Approved February 2011"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Horizant (gabapentin enacarbil); GlaxoSmithKline;
                    For the treatment of restless legs syndrome, Approved April 2011"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Intermezzo (zolpidem tartrate sublingual tablet); Transcept Pharmaceuticals;
                    For the treatment of insomnia, Approved November 2011"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Lazanda (fentanyl citrate) nasal spray; Archimedes;
                    For the management of breakthrough cancer pain, Approved June 2011"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Onfi (clobazam); Lundbeck;
                    For the adjunctive treatment of seizures associated with Lennox-Gastaut syndrome, Approved October 2011"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Oxecta (oxycodone HCl); Pfizer;
                    For the management of acute and chronic moderate to severe pain, Approved June 2011"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Potiga (ezogabine); Valeant Pharmaceuticals;
                    For the treatment of partial-onset seizures, Approved June 2011"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Viibryd (vilazodone hydrochloride); Clinical Data;
                    For the treatment of major depressive disorder, Approved January 2011"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Ampyra (dalfampridine); Acorda;
                    For the improvement of walking in patients with multiple sclerosis, Approved January 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Botox (onabotulinumtoxinA); Allergan;
                    For the treatment of upper limb spasticity, Approved March 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Botox (onabotulinumtoxinA); Allergan;
                    For the treatment of chronic migraine, Approved October 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Butrans (buprenorphine) Transdermal System; Purdue Pharma;
                    moderate to severe chronic pain, Approved July 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Carbaglu (carglumic acid); Recordati;
                    For the treatment of hyperammonemia, Approved March 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Cuvposa (glycopyrrolate); Shionogi;
                    For the treatment of chronic severe drooling in pediatrics with neurologic conditions, Approved July 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Exalgo (hydromorphone hydrochloride) extended release; Alza;
                    For the management of moderate to severe pain, Approved March 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Kapvay (clonidine hydrochloride); Shionogi;
                    For the treatment of attention deficit hyperactivity disorder, Approved October 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Nuedexta (dextromethorphan hydrobromide and quinidine sulfate); Avanir Pharmaceuticals;
                    For the treatment of pseudobulbar affect, Approved October 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Silenor (doxepin); Somaxon Pharma;
                    For the treatment of insomnia, Approved March 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Sprix (ketorolac tromethamine); Roxro Pharma;
                    For the treatment of moderate to severe pain, Approved May 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Vivitrol (naltrexone for extended-release injectable suspension); Alkermes;
                    For the prevention of relapse to opioid dependence, Approved October 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Vpriv (velaglucerase alfa for injection); Shire Pharmaceuticals;
                    For the treatment of type 1 Gaucher disease, Approved March 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Xifaxan (rifaximin); Salix Pharmaceuticals;
                    For the treatment of hepatic encephalopathy, Approved March 2010"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Cambia (diclofenac potassium for oral solution); Kowa Pharmaceuticals;
                    For the treatment of migraine attacks, Approved June of 2009"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Edluar (zolpidem tartrate); Orexo;
                    For the treatment of insomnia, Approved March 2009"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Embeda (morphine sulfate and naltrexone hydrochloride); King Pharmaceuticals;
                    For the treatment of moderate to severe pain, Approved August of 2009"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Extavia (Interferon beta-l b); Novartis;
                    For the treatment of relapsing multiple sclerosis, Approved August of 2009"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Intuniv (guanfacine extended-release); Shire Pharmaceuticals;
                    For the treatment of ADHD in children and adolescents, Approved September 2009"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Onsolis (fentanyl buccal); BioDelivery Sciences;
                    For the management of breakthrough cancer pain, Approved July 2009"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Qutenza (capsaicin); NeurogesX;
                    For the treatment of neuropathic pain associated with postherpetic neuralgia, Approved November 2009"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Sabril (vigabatrin); Lundbeck;
                    For the treatment of infantile spasms and complex partial seizures, Approved August 2009"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Zipsor (diclofenac potassium); Xanodyne Pharmaceuticals;
                    For the treatment of mild to moderate acute pain, Approved June 2009"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Banzel (rufinamide); Elan Pharmaceuticals;
                    For the treatment of seizures associated with Lennox-Gastaut syndrome in pediatrics and adults, Approved November 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Durezol (difluprednate); Sirion Therapeutics;
                    For the treatment of inflammation and pain associated with ocular surgery, Approved June 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Lusedra (fospropofol disodium); Elan Pharmaceuticals;
                    A sedative-hypnotic agent indicated for monitored anesthesia care sedation, Approved December of 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Nucynta (tapentadol); Ortho-McNeil Pharmaceutical;
                    moderate to severe acute pain, Approved November 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Stavzor (valproic acid delayed release); Banner Pharmacaps;
                    For the treatment of bipolar manic disorder, seizures and migraine headaches, Approved July 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Vimpat (lacosamide); Schwarz Pharma;
                    For the treatment of partial-onset seizures in adults with epilepsy, Approved October 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Xenazine (tetrabenazine); Prestwick Pharma;
                    For the treatment of chorea due to Huntington's disease, Approved August 2008"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Amrix (cyclobenzaprine hydrochloride extended release); Cephalon;
                    For the treatment of muscle spasm associated with acute, painful musculoskeletal conditions, Approved February 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Exelon (rivastigmine tartrate); Novartis;
                    For the treatment of Alzheimer's and Parkinson's disease-related dementia, Approved July 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Neupro (rotigotine); Schwarz Pharma;
                    For the treatment of Parkinson's disease, Approved May 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Nuvigil (armodafinil); Cephalon;
                    For the treatment of excessive sleepiness, Approved June 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Soliris (eculizumab); Alexion;
                    For the treatment of PNH, aHUS and generalized Myasthenia Gravis , Approved March 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Vyvanse (Lisdexamfetamine Dimesylate); New River;
                    For the treatment of Attention-Deficit/Hyperactivity Disorder, Approved February 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Zingo (lidocaine hydrochloride monohydrate); Powder Pharmaceuticals;
                    For local analgesia prior to venipuncture or peripheral intravenous cannulation, Approved August 2007"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/10/neurology,"Invega (paliperidone); Janssen Pharmaceuticals;
                    For the treatment of schizophrenia, Approved December 2006"
